productCode,name,description,productUrl,categoryCode,categoryName,imageUrls,date
43957-86F,Original Equipment Rear Brake Pads,"Fits rear '86-'99 FLT, FLHT, FLHS, FLHR models.",http://harley-davidson.com/dk/da/shop/original-equipment-rear-brake-pads/p/43957-86F,motorcycle-brake-pads,Brake Pads,"[""/content/dam/h-d/images/product-images/parts/batch-1/43957-86f/43957-86F_TT.tif""]",2022-02-26
43970-08,Dunlop Tire Series - D401 200/55R17 Blackwall - 17 in. Rear,"Since 1984, Dunlop™ Tires has provided Original Equipment and service replacement tires for Harley-Davidson™ Motorcycles. Dunlop™ is recognized as the world-leader in motorcycle tire design, engineering and manufacturing excellence.",http://harley-davidson.com/dk/da/shop/dunlop-tire-series-d401-200-55r17-blackwall-17-in-rear/p/43970-08,motorcycle-tires,Tires,"[""/content/dam/h-d/images/product-images/parts/batch-1/43970-08/43970-08_TT.tif""]",2022-02-26
43973-08,Slotted 6-Spoke 21 in. Front Wheel,A dramatic look that breaks the mold in motorcycle wheel styling. This stylish custom wheel incorporates the strength of twelve spokes into the illusion of a lightweight six spoke design.,http://harley-davidson.com/dk/da/shop/slotted-6-spoke-21-in-front-wheel/p/43973-08,motorcycle-rims-and-wheels,Wheels,"[""/content/dam/h-d/images/product-images/parts/batch-1/43973-08/43973-08_TT.tif"",""/content/dam/h-d/images/product-images/parts/batch-1/43973-08/43973-08_OB.tif""]",2022-02-26
44026-09A,Dunlop Tire Series - D408F 130/70B18 Blackwall - 18 in. Front,"Since 1984, Dunlop™ Tires has provided Original Equipment and service replacement tires for Harley-Davidson™ Motorcycles. Dunlop™ is recognized as the world-leader in motorcycle tire design, engineering and manufacturing excellence.",http://harley-davidson.com/dk/da/shop/dunlop-tire-series-d408f-130-70b18-blackwall-18-in-front/p/44026-09A,motorcycle-tires,Tires,"[""/content/dam/h-d/images/product-images/parts/batch-1/44026-09a/44026-09A_TT.tif""]",2022-02-26
44063-83D,Original Equipment Front Brake Pads,Original Equipment replacement brake pads.,http://harley-davidson.com/dk/da/shop/original-equipment-front-brake-pads/p/44063-83D,motorcycle-brake-pads,Brake Pads,"[""/content/dam/h-d/images/product-images/parts/batch-1/44063-83d/44063-83D_TT.tif""]",2022-02-26
44082-00E,Original Equipment Front/Rear Brake Pads,Original Equipment replacement brake pads.,http://harley-davidson.com/dk/da/shop/original-equipment-front-rear-brake-pads/p/44082-00E,motorcycle-parts-get-ready-to-ride,Brake Pads,"[""/content/dam/h-d/images/product-images/parts/batch-1/44082-00e/44082-00E_TT.tif""]",2022-02-26
44082-08,Original Equipment Front Brake Pads,Fits '08-later Dyna™ and '08-'10 Softail™ (except Springer™) models.,http://harley-davidson.com/dk/da/shop/original-equipment-front-brake-pads/p/44082-08,motorcycle-brake-pads,Brake Pads,"[""/content/dam/h-d/images/product-images/parts/batch-1/44082-08/44082-08_TT.tif""]",2022-02-26
44093-96,Harley-Davidson Motor Co. Caliper Trim Discs,Easy-to-install inserts add a finishing touch to the front and rear brake calipers. Select a style that follows your custom direction.,http://harley-davidson.com/dk/da/shop/harley-davidson-motor-co-caliper-trim-discs/p/44093-96,motorcycle-harley-davidson-motor-co-chrome,Harley-Davidson™ Motor Co. Chrome,"[""/content/dam/h-d/images/product-images/parts/batch-1/44093-96/44093-96_TT.tif"",""/content/dam/h-d/images/product-images/parts/batch-1/44093-96/44093-96_ALT01.tif""]",2022-02-26
44095-96,Harley-Davidson Motor Co. Caliper Trim Discs,Easy-to-install inserts add a finishing touch to the front and rear brake calipers. Select a style that follows your custom direction.,http://harley-davidson.com/dk/da/shop/harley-davidson-motor-co-caliper-trim-discs/p/44095-96,motorcycle-harley-davidson-motor-co-chrome,Harley-Davidson™ Motor Co. Chrome,"[""/content/dam/h-d/images/product-images/parts/batch-1/44095-96/44095-96_ALT01.tif"",""/content/dam/h-d/images/product-images/parts/batch-1/44095-96/44095-96_TT.tif""]",2022-02-26
44114-07,Aluminator Billet Front Axle Nut Covers,"Some people would call this a collection that is precision-made by computer-controlled machinery which produces rare shapes, beveled edges, subtle counterbores and distinctive ovals. We call it the Aluminator™ Collection.",http://harley-davidson.com/dk/da/shop/aluminator-billet-front-axle-nut-covers/p/44114-07,motorcycle-axle-nut-covers,Axle Nut Covers,"[""/content/dam/h-d/images/product-images/parts/batch-1/44114-07/44114-07_TT.tif"",""/content/dam/h-d/images/product-images/parts/batch-1/44114-07/44114-07_OB.tif""]",2022-02-26
44116-07A,Front Axle Nut Covers,"Cover the front axle in a classic style. Chrome-plated axle nut covers look great with Original Equipment satin-finish fork sliders, or add a finishing touch to a complete chrome front end.",http://harley-davidson.com/dk/da/shop/front-axle-nut-covers/p/44116-07A,motorcycle-customized-road-glide-special-2-2022,2021 Road Glide® Special 2,"[""/content/dam/h-d/images/product-images/parts/batch-1/44116-07a/44116-07A_TT.tif"",""/content/dam/h-d/images/product-images/parts/batch-1/44116-07a/44116-07A_OB.tif""]",2022-02-26
44117-07A,Front Axle Nut Covers,"Cover the front axle in a classic style. Chrome-plated axle nut covers look great with Original Equipment satin-finish fork sliders, or add a finishing touch to a complete chrome front end.",http://harley-davidson.com/dk/da/shop/front-axle-nut-covers/p/44117-07A,motorcycle-customized-fat-boy-114-2022,2021 Fat Boy® 114,"[""/content/dam/h-d/images/product-images/parts/batch-1/44117-07a/44117-07A_TT.tif"",""/content/dam/h-d/images/product-images/parts/batch-1/44117-07a/44117-07A_OB.tif""]",2022-02-26
44148-07A,Harley-Davidson Motor Co. Front Axle Nut Covers,"Die-cast, chrome-plated covers feature the Harley-Davidson™ Motor Co. graphic in black.",http://harley-davidson.com/dk/da/shop/harley-davidson-motor-co-front-axle-nut-covers/p/44148-07A,motorcycle-customized-fat-boy-114-2022,Deck Out Your Bike,"[""/content/dam/h-d/images/product-images/parts/batch-1/44148-07a/44148-07A_TT.tif"",""/content/dam/h-d/images/product-images/parts/batch-1/44148-07a/44148-07A_OB.tif""]",2022-02-26
44209-87D,Original Equipment Rear Brake Pads,"Fits rear late '87-'99 XL, FXR, Softail™ and '91-'99 Dyna™ models.",http://harley-davidson.com/dk/da/shop/original-equipment-rear-brake-pads/p/44209-87D,motorcycle-brake-pads,Brake Pads,"[""/content/dam/h-d/images/product-images/parts/batch-1/44209-87d/44209-87D_TT.tif""]",2022-02-26
44256-01,Rear Axle Nut Covers,Cover your rear axle nut in the most traditional way.,http://harley-davidson.com/dk/da/shop/rear-axle-nut-covers/p/44256-01,motorcycle-axle-nut-covers,Axle Nut Covers,"[""/content/dam/h-d/images/product-images/parts/batch-1/44256-01/44256-01_TT.tif"",""/content/dam/h-d/images/product-images/parts/batch-1/44256-01/44256-01_OB.tif""]",2022-02-26
44345-09,Bar &amp; Shield Rear Axle Covers,Add a sweep of chrome to the rear of the swingarm.,http://harley-davidson.com/dk/da/shop/bar-shield-rear-axle-covers/p/44345-09,motorcycle-fender-trim,Rear End Trim,"[""/content/dam/h-d/images/product-images/parts/batch-1/44345-09/44345-09_TT.tif"",""/content/dam/h-d/images/product-images/parts/batch-1/44345-09/44345-09_OB.tif""]",2022-02-26
44346-06,Script Rear Axle Cover Kit,Add a sweep of chrome to the rear of the swingarm. This mirror-finished cover hides the axle head and the rear of the swingarm.,http://harley-davidson.com/dk/da/shop/script-rear-axle-cover-kit/p/44346-06,motorcycle-axle-nut-covers,Axle Nut Covers,"[""/content/dam/h-d/images/product-images/parts/batch-1/44346-06/44346-06_TT.tif"",""/content/dam/h-d/images/product-images/parts/batch-1/44346-06/44346-06_OB.tif""]",2022-02-26
44357-00A,Vivid Black Floating Brake Rotor,"Complete the custom look with the Vivid Black Floating Brake Rotor, styled to complement Original Equipment or custom wheels. This floating rotor features a steel inner carrier that is shaped to accent the wheel, with a polished and drilled stainless steel outer disc that is precision-riveted in place.",http://harley-davidson.com/dk/da/shop/vivid-black-floating-brake-rotor/p/44357-00A,motorcycle-brake-rotors,Brake Rotors,"[""/content/dam/h-d/images/product-images/parts/batch-1/44357-00a/44357-00A_TT.tif""]",2022-02-26
44358-00A,Floating Brake Rotor,"Complete the custom look with the Vivid Black Floating Brake Rotor, styled to complement Original Equipment or custom wheels. This floating rotor features a steel inner carrier that is shaped to accent the wheel, with a polished and drilled stainless steel outer disc that is precision-riveted in place.",http://harley-davidson.com/dk/da/shop/floating-brake-rotor/p/44358-00A,motorcycle-brake-rotors,Brake Rotors,"[""/content/dam/h-d/images/product-images/parts/batch-1/44358-00a/44358-00A_TT.tif""]",2022-02-26
44359-00A,Chrome Floating Brake Rotor,"Complete the custom look with the Chrome Floating Brake Rotor, styled to complement Original Equipment or custom wheels. This floating rotor features a steel inner carrier that is shaped to accent the wheel, with a polished and drilled stainless steel outer disc that is precision-riveted in place.",http://harley-davidson.com/dk/da/shop/chrome-floating-brake-rotor/p/44359-00A,motorcycle-brake-rotors,Brake Rotors,"[""/content/dam/h-d/images/product-images/parts/batch-1/44359-00a/44359-00A_TT.tif""]",2022-02-26
44360-00A,Chrome Floating Brake Rotor,"Complete the custom look with the Chrome Floating Brake Rotor, styled to complement Original Equipment or custom wheels. This floating rotor featurse a steel inner carrier that is shaped to accent the wheel, with a polished and drilled stainless steel outer disc that is precision-riveted in place.",http://harley-davidson.com/dk/da/shop/chrome-floating-brake-rotor/p/44360-00A,motorcycle-brake-rotors,Brake Rotors,"[""/content/dam/h-d/images/product-images/parts/batch-1/44360-00a/44360-00A_TT.tif""]",2022-02-26
44367-00A,Teardrop Floating Brake Rotor,"Complete the custom look with the Teardrop Floating Brake Rotor, styled to complement Original Equipment or custom wheels. This floating rotor features a steel inner carrier that is shaped to accent the wheel, with a polished and drilled stainless steel outer disc that is precision-riveted in place.",http://harley-davidson.com/dk/da/shop/teardrop-floating-brake-rotor/p/44367-00A,motorcycle-brake-rotors,Brake Rotors,"[""/content/dam/h-d/images/product-images/parts/batch-1/44367-00a/44367-00A_TT.tif""]",2022-02-26
44368-00A,Teardrop Floating Brake Rotor,"Complete the custom look with the Teardrop Floating Brake Rotor, styled to complement Original Equipment or custom wheels. This floating rotor features a steel inner carrier that is shaped to accent the wheel, with a polished and drilled stainless steel outer disc that is precision-riveted in place.",http://harley-davidson.com/dk/da/shop/teardrop-floating-brake-rotor/p/44368-00A,motorcycle-brake-rotors,Brake Rotors,"[""/content/dam/h-d/images/product-images/parts/batch-1/44368-00a/44368-00A_TT.tif""]",2022-02-26
44392-00A,Front Caliper Kit,"Add the shine of chrome to your front end with this highly polished Front Brake Caliper Kit. Manufactured from Original Equipment components for proven performance, these calipers are a great addition to the stock front end or add the finishing touch to a complete custom with chrome wheels, rotors and chrome fork sliders.",http://harley-davidson.com/dk/da/shop/front-caliper-kit/p/44392-00A,motorcycle-brake-caliper,Brake Calipers,"[""/content/dam/h-d/images/product-images/parts/batch-1/44392-00a/44392-00A_TT.tif"",""/content/dam/h-d/images/product-images/parts/batch-1/44392-00a/44392-00A_OB.tif""]",2022-02-26
44395-00A,Chrome Front Caliper Kit,Add the shine of chrome to your front end with this highly polished Chrome Front Brake Caliper Kit.,http://harley-davidson.com/dk/da/shop/chrome-front-caliper-kit/p/44395-00A,motorcycle-brake-caliper,Brake Calipers,"[""/content/dam/h-d/images/product-images/parts/batch-1/44395-00a/44395-00A_TT.tif"",""/content/dam/h-d/images/product-images/parts/batch-1/44395-00a/44395-00A_OB.tif""]",2022-02-26
44395-08,Chrome Front Caliper Kit,"Add the shine of chrome to your front end with this highly polished Chrome Front Brake Caliper Kit. These calipers are a great addition to the stock front end or add the finishing touch to a complete custom with chrome wheels, rotors and chrome fork sliders.",http://harley-davidson.com/dk/da/shop/chrome-front-caliper-kit/p/44395-08,motorcycle-brake-caliper,Brake Calipers,"[""/content/dam/h-d/images/product-images/parts/batch-1/44395-08/44395-08_TT.tif"",""/content/dam/h-d/images/product-images/parts/batch-1/44395-08/44395-08_OB.tif""]",2022-02-26
44432-04,Headbolt Bridge Kit,This exclusive Headbolt Bridge covers both the headbolts and spark plug with a splash of chrome and an engraved Bar & Shield emblem.,http://harley-davidson.com/dk/da/shop/headbolt-bridge-kit/p/44432-04,motorcycle-engine-trim,Engine & Mid Frame Trim,"[""/content/dam/h-d/images/product-images/parts/batch-1/44432-04/44432-04_TT.tif"",""/content/dam/h-d/images/product-images/parts/batch-1/44432-04/44432-04_OB.tif""]",2022-02-26
44476-99,H-D Script Brake Caliper Insert,Easy-to-install insert adds a finishing touch to the front or rear brake caliper.,http://harley-davidson.com/dk/da/shop/h-d-script-brake-caliper-insert/p/44476-99,motorcycle-front-end-components,Front End Trim,"[""/content/dam/h-d/images/product-images/parts/batch-1/44476-99/44476-99_TT.tif""]",2022-02-26
44477-99,Brake Caliper Insert,Easy-to-install insert adds a finishing touch to the front or rear brake caliper.,http://harley-davidson.com/dk/da/shop/brake-caliper-insert/p/44477-99,motorcycle-front-end-components,Front End Trim,"[""/content/dam/h-d/images/product-images/parts/batch-1/44477-99/44477-99_TT.tif"",""/content/dam/h-d/images/product-images/parts/batch-1/44477-99/44477-99_OB.tif""]",2022-02-26
44553-06A,Raw Floating Brake Rotor,"Complete the custom look with the open design Floating Brake Rotor, styled to complement a variety of custom wheels.",http://harley-davidson.com/dk/da/shop/raw-floating-brake-rotor/p/44553-06A,motorcycle-brake-rotors,Brake Rotors,"[""/content/dam/h-d/images/product-images/parts/batch-1/44553-06a/44553-06A_TT.tif""]",2022-02-26
44942-08A,Teardrop Floating Brake Rotor,"Complete the custom look with the Teardrop Floating Brake Rotor, styled to complement Original Equipment or custom wheels. This floating rotor features a steel inner carrier that is shaped to accent the wheel, with a polished and drilled stainless steel outer disc that is precision-riveted in place.",http://harley-davidson.com/dk/da/shop/teardrop-floating-brake-rotor/p/44942-08A,motorcycle-brake-rotors,Brake Rotors,"[""/content/dam/h-d/images/product-images/parts/batch-1/44942-08a/44942-08A_TT.tif""]",2022-02-26
44944-08A,Chrome Floating Brake Rotor,"Complete the custom look with the Chrome Floating Brake Rotor, styled to complement Original Equipment or custom wheels. This floating rotor features a steel inner carrier that is shaped to accent the wheel, with a polished and drilled stainless steel outer disc that is precision-riveted in place.",http://harley-davidson.com/dk/da/shop/chrome-floating-brake-rotor/p/44944-08A,motorcycle-brake-rotors,Brake Rotors,"[""/content/dam/h-d/images/product-images/parts/batch-1/44944-08a/44944-08A_TT.tif""]",2022-02-26
44947-08A,Floating Brake Rotor,"Complete the custom look with the Vivid Black Floating Brake Rotor, styled to complement Original Equipment or custom wheels. This floating rotor features a steel inner carrier that is shaped to accent the wheel, with a polished and drilled stainless steel outer disc that is precision-riveted in place.",http://harley-davidson.com/dk/da/shop/floating-brake-rotor/p/44947-08A,motorcycle-customized-street-glide-special-2-2020,2020 Street Glide™ Special 2,"[""/content/dam/h-d/images/product-images/parts/batch-1/44947-08a/44947-08A_TT.tif""]",2022-02-26
44950-08,Polished Brake Rotor,"A perfect complement to stock or custom wheels. Manufactured to Original Equipment specifications for exact fit, this rotor is meticulously polished to achieve a chrome-like appearance.",http://harley-davidson.com/dk/da/shop/polished-brake-rotor/p/44950-08,motorcycle-brake-rotors,Brake Rotors,"[""/content/dam/h-d/images/product-images/parts/batch-1/44950-08/44950-08_TT.tif""]",2022-02-26
44959-08,Polished Brake Rotor,"A perfect complement to stock or custom wheels. Manufactured to Original Equipment specifications for exact fit, this rotor is meticulously polished to achieve a chrome-like appearance.",http://harley-davidson.com/dk/da/shop/polished-brake-rotor/p/44959-08,motorcycle-brake-rotors,Brake Rotors,"[""/content/dam/h-d/images/product-images/parts/batch-1/44959-08/44959-08_TT.tif""]",2022-02-26
44992-07,Chrome Hand Control Lever Kit,"Continue the chrome theme with these Hand Control Levers. Cast from aluminum, these levers feature a custom finish designed to match the accessory chrome hand controls or complement Original Equipment-style black components.",http://harley-davidson.com/dk/da/shop/chrome-hand-control-lever-kit/p/44992-07,harley-davidson-levers,Handlebar Levers,"[""/content/dam/h-d/images/product-images/parts/batch-1/44992-07/44992-07_TT.tif"",""/content/dam/h-d/images/product-images/parts/batch-1/44992-07/44992-07_OB.tif""]",2022-02-26
44994-07,Black Hand Control Lever Kit,Grab some black with these levers - a natural fit for black accessory handlebars or to further the blacked-out look of your motorcycle.,http://harley-davidson.com/dk/da/shop/black-hand-control-lever-kit/p/44994-07,harley-davidson-levers,Handlebar Levers,"[""/content/dam/h-d/images/product-images/parts/batch-1/44994-07/44994-07_TT.tif"",""/content/dam/h-d/images/product-images/parts/batch-1/44994-07/44994-07_OB.tif""]",2022-02-26
45075-07,Hand Control Lever Kit,"Continue the chrome theme with these Hand Control Levers. Cast from aluminum, these levers feature a custom finish designed to match the accessory chrome hand controls or complement Original Equipment-style black components.",http://harley-davidson.com/dk/da/shop/hand-control-lever-kit/p/45075-07,harley-davidson-levers,Handlebar Levers,"[""/content/dam/h-d/images/product-images/parts/batch-1/45075-07/45075-07_TT.tif"",""/content/dam/h-d/images/product-images/parts/batch-1/45075-07/45075-07_OB.tif""]",2022-02-26
45078-96D,Chrome Master Cylinder Cover,"Includes chrome-plated cover, gasket and decal. Easily installed with included stainless steel screws.",http://harley-davidson.com/dk/da/shop/chrome-master-cylinder-cover/p/45078-96D,motorcycle-master-cylinders,Clutches & Master Cylinders,"[""/content/dam/h-d/images/product-images/parts/batch-1/45078-96d/45078-96D_TT.tif"",""/content/dam/h-d/images/product-images/parts/batch-1/45078-96d/45078-96D_OB.tif""]",2022-02-26
45149-99C,Chrome Rear Master Cylinder Cover,An easy way to add some chrome to your bike.,http://harley-davidson.com/dk/da/shop/chrome-rear-master-cylinder-cover/p/45149-99C,motorcycle-fender-trim,Rear End Trim,"[""/content/dam/h-d/images/product-images/parts/batch-1/45149-99c/45149-99C_TT.tif"",""/content/dam/h-d/images/product-images/parts/batch-1/45149-99c/45149-99C_OB.tif""]",2022-02-26
45310-98,Chrome Lower Fork Sliders,"Competitively-priced, these chrome-plated Lower Fork Sliders give your bike upfront style. To ensure proper fitment and function, these sliders are manufactured from Original Equipment components.",http://harley-davidson.com/dk/da/shop/chrome-lower-fork-sliders/p/45310-98,motorcycle-fork-sliders,Fork Sliders,"[""/content/dam/h-d/images/product-images/parts/batch-1/45310-98/45310-98_TT.tif"",""/content/dam/h-d/images/product-images/parts/batch-1/45310-98/45310-98_OB.tif""]",2022-02-26
45400006,Chrome Front End Kit,"The front forks on a Harley-Davidson™ motorcycle set the tone for the bike, and can lead the way to a full-bore custom statement. So start customizing by adding chrome where it will have the most noticeable impact on the overall look of the bike, your front end.",http://harley-davidson.com/dk/da/shop/chrome-front-end-kit/p/45400006,motorcycle-front-end-kits,Front End Kits,"[""/content/dam/h-d/images/product-images/parts/batch-2/45400006/45400006_TT.tif""]",2022-02-26
45400058,Premium Ride Single Cartridge Fork Kit,This Single Sided Cartridge Fork provides improved handling performance by keeping the tire in contact with the road surface.,http://harley-davidson.com/dk/da/shop/premium-ride-single-cartridge-fork-kit/p/45400058,motorcycle-shocks-and-suspension,Suspension Kits,"[""/content/dam/h-d/images/product-images/parts/batch-2/45400058/45400058_ALT01.tif"",""/content/dam/h-d/images/product-images/parts/batch-2/45400058/45400058_TT.tif""]",2022-02-26
45400090,Premium Ride Single Cartridge Fork Kit – Low-Profile,"This Single Sided Cartridge Fork provides improved handling performance by keeping the tire in contact with the road surface. Unlike typical orifice damping, the piston/valve system helps the cartridge fork achieve a linear damping force curve for consistent feel throughout the compression and extension of the front suspension.",http://harley-davidson.com/dk/da/shop/premium-ride-single-cartridge-fork-kit-low-profile/p/45400090,motorcycle-shocks-and-suspension,Suspension Kits,"[""/content/dam/h-d/images/product-images/parts/batch-2/45400090/45400090_TT.tif""]",2022-02-26
45400091,Premium Ride Single Cartridge Fork Kit – Standard Height,"This Single Sided Cartridge Fork provides improved handling performance by keeping the tire in contact with the road surface. Unlike typical orifice damping, the piston/valve system helps the cartridge fork achieve a linear damping force curve for consistent feel throughout the compression and extension of the front suspension.",http://harley-davidson.com/dk/da/shop/premium-ride-single-cartridge-fork-kit-standard-height/p/45400091,motorcycle-shocks-and-suspension,Suspension Kits,"[""/content/dam/h-d/images/product-images/parts/batch-2/45400091/45400091_TT.tif""]",2022-02-26
45400218,Profile Low Touring Front Suspension,"Original Equipment on the Electra Glide Ultra Low Model, this front suspension reduces the front fork length by over .7"", reducing seat height and delivering a closer to the pavement riding experience.",http://harley-davidson.com/dk/da/shop/profile-low-touring-front-suspension/p/45400218,motorcycle-shocks-and-suspension,Suspension Kits,"[""/content/dam/h-d/images/product-images/parts/batch-2/45400218/45400218_TT.tif""]",2022-02-26
45400219,Premium Ride Front Fork Kit,This Front Fork Kit provides improved handling performance by keeping the tire in contact with the road surface and features the Showa Dual Bending Valve technology.,http://harley-davidson.com/dk/da/shop/premium-ride-front-fork-kit/p/45400219,motorcycle-shocks-and-suspension,Suspension Kits,"[""/content/dam/h-d/images/product-images/parts/batch-2/45400219/45400219_TT.tif""]",2022-02-26
45400220,Premium Ride Front Fork Kit,This Front Fork Kit provides improved handling performance by keeping the tire in contact with the road surface and features the Showa Dual Bending Valve technology.,http://harley-davidson.com/dk/da/shop/premium-ride-front-fork-kit/p/45400220,motorcycle-shocks-and-suspension,Suspension Kits,"[""/content/dam/h-d/images/product-images/parts/batch-2/45400220/45400220_TT.tif""]",2022-02-26
45500014,Chrome Lower Fork Sliders,"Competitively-priced, these chrome-plated Lower Fork Sliders give your bike upfront style. To ensure proper fitment and function, these sliders are manufactured from Original Equipment components.",http://harley-davidson.com/dk/da/shop/chrome-lower-fork-sliders/p/45500014,motorcycle-fork-sliders,Fork Sliders,"[""/content/dam/h-d/images/product-images/parts/batch-2/45500014/45500014_TT.tif"",""/content/dam/h-d/images/product-images/parts/batch-2/45500014/45500014_OB.tif""]",2022-02-26
45500015,Gloss Black Lower Fork Sliders,"These gloss black coated sliders are the ultimate extension of your bike's ""dark side"" and make a perfect custom addition to your blacked-out FL Softail™ model. Manufactured to Original Equipment specifications, the durable black coating is a great match to other H-D™ black components.",http://harley-davidson.com/dk/da/shop/gloss-black-lower-fork-sliders/p/45500015,motorcycle-fork-sliders,Fork Sliders,"[""/content/dam/h-d/images/product-images/parts/batch-2/45500015/45500015_TT.tif"",""/content/dam/h-d/images/product-images/parts/batch-2/45500015/45500015_OB.tif""]",2022-02-26
45500106,Premium Ride Double Cartridge Fork Kit,This Double Cartridge Fork Kit converts the standard Original Equipment front suspension into a high performance suspension with superior ride quality.,http://harley-davidson.com/dk/da/shop/premium-ride-double-cartridge-fork-kit/p/45500106,motorcycle-shocks-and-suspension,Suspension Kits,"[""/content/dam/h-d/images/product-images/parts/batch-2/45500106/45500106_TT.tif""]",2022-02-26
45500141,Premium Ride Cartridge Fork Kit,Converts the standard Original Equipment front suspension into a high-performance suspension.,http://harley-davidson.com/dk/da/shop/premium-ride-cartridge-fork-kit/p/45500141,motorcycle-shocks-and-suspension,Suspension Kits,"[""/content/dam/h-d/images/product-images/parts/batch-2/45500141/45500141_TT.tif""]",2022-02-26
45500157,Low Profile Premium Ride Single Cartridge Fork Kit,"The Cartridge Fork Kit complements the Premium Ride Hand-Adjustable Rear Shocks (Low Profile and Standard-Height) by providing a balanced suspension system capable of delivering superior ride characteristics. The front fork kit improves resistance to front brake dive, improves cornering and enhances bottoming control.",http://harley-davidson.com/dk/da/shop/low-profile-premium-ride-single-cartridge-fork-kit/p/45500157,motorcycle-shocks-and-suspension,Suspension Kits,"[""/content/dam/h-d/images/product-images/parts/batch-2/45500157/45500157_TT.tif""]",2022-02-26
45500158,Standard Height Premium Ride Single Cartridge Fork Kit,"The Cartridge Fork Kit complements the Premium Ride Hand-Adjustable Rear Shocks (Low Profile and Standard-Height) by providing a balanced suspension system capable of delivering superior ride characteristics. The front fork kit improves resistance to front brake dive, improves cornering and enhances bottoming control.",http://harley-davidson.com/dk/da/shop/standard-height-premium-ride-single-cartridge-fork-kit/p/45500158,motorcycle-shocks-and-suspension,Suspension Kits,"[""/content/dam/h-d/images/product-images/parts/batch-2/45500158/45500158_TT.tif""]",2022-02-26
45500167,Chrome Lower Fork Sliders,"Competitively priced, these chrome-plated Lower Fork Sliders give your bike upfront style. To ensure proper fitment and function, these sliders are manufactured from Original Equipment components.",http://harley-davidson.com/dk/da/shop/chrome-lower-fork-sliders/p/45500167,motorcycle-fork-sliders,Fork Sliders,"[""/content/dam/h-d/images/product-images/parts/batch-1/45500167/45500167_TT.tif"",""/content/dam/h-d/images/product-images/parts/batch-1/45500167/45500167_OB.jpg""]",2022-02-26
45500171,Chrome Lower Fork Sliders,"Competitively priced, these chrome-plated Lower Fork Sliders give your bike upfront style. To ensure proper fitment and function, these sliders are manufactured from Original Equipment components.",http://harley-davidson.com/dk/da/shop/chrome-lower-fork-sliders/p/45500171,motorcycle-customized-road-king-2022,2020 Road King™,"[""/content/dam/h-d/images/product-images/parts/batch-2/45500171/45500171_TT.tif"",""/content/dam/h-d/images/product-images/parts/batch-2/45500171/45500171_OB.tif""]",2022-02-26
45500172B,Gloss Black Lower Fork Sliders,"These gloss black coated sliders are the ultimate extension of your bike's ""dark side"" and make a perfect custom addition to your blacked-out ride. Manufactured to Original Equipment specifications, the durable black coating is a great match to other H-D™ black components.",http://harley-davidson.com/dk/da/shop/gloss-black-lower-fork-sliders/p/45500172B,motorcycle-customized-road-glide-2020,2020 Road Glide™,"[""/content/dam/h-d/images/product-images/parts/batch-2/45500172b/45500172B_TT.tif"",""/content/dam/h-d/images/product-images/parts/batch-2/45500172b/45500172B_OB.tif""]",2022-02-26
45500200,Chrome Lower Fork Sliders,"Competitively priced, these chrome-plated Lower Fork Sliders give your bike upfront style. To ensure proper fitment and function, these sliders are manufactured from Original Equipment components.",http://harley-davidson.com/dk/da/shop/chrome-lower-fork-sliders/p/45500200,motorcycle-customized-tri-glide-ultra-2021,2020 Tri Glide™ Ultra,"[""/content/dam/h-d/images/product-images/parts/batch-2/45500200/45500200_TT.tif""]",2022-02-26
45500226,Chrome Lower Fork Sliders,"To ensure proper fitment and function, these sliders are manufactured from Original Equipment components. A perfect addition during the installation of Performance Front suspension components, the kit features polished, triple chrome-plating and stamped Harley-Davidson™ logo.",http://harley-davidson.com/dk/da/shop/chrome-lower-fork-sliders/p/45500226,motorcycle-fork-sliders,Fork Sliders,"[""/content/dam/h-d/images/product-images/parts/batch-2/45500226/45500226_TT.tif"",""/content/dam/h-d/images/product-images/parts/batch-2/45500226/45500226_OB.tif""]",2022-02-26
45500238,Chrome Lower Fork Sliders,"To ensure proper fitment and function, these sliders are manufactured from Original Equipment components. A perfect addition during the installation of Performance Front suspension components, the kit features polished, triple chrome-plating and stamped Harley-Davidson™ logo.",http://harley-davidson.com/dk/da/shop/chrome-lower-fork-sliders/p/45500238,motorcycle-fork-sliders,Fork Sliders,"[""/content/dam/h-d/images/product-images/parts/batch-2/45500238/45500238_TT.tif"",""/content/dam/h-d/images/product-images/parts/batch-2/45500238/45500238_OB.tif""]",2022-02-26
45500258,Chrome Lower Fork Sliders,"These chrome-plated Lower Fork Sliders give your bike upfront style, and a perfect addition during the installation of Performance Front suspension components.",http://harley-davidson.com/dk/da/shop/chrome-lower-fork-sliders/p/45500258,motorcycle-fork-sliders,Fork Sliders,"[""/content/dam/h-d/images/product-images/parts/batch-2/45500258/45500258_TT.tif""]",2022-02-26
